Date,Body,TransactionID,Amount,Category
01/01/2025,"*165*S*21000 RWF transferred to Samuel Carter (250790777777) from 36521838 at 2025-01-01 13:38:05 . Fee was: 250 RWF. New balance: 45012 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,21000,Transfers to Mobile Numbers
01/01/2025,"TxId: 35592207581. Your payment of 11,800 RWF to Jane Smith 85059 has been completed at 2025-01-01 20:44:56. Your new balance: 33,212 RWF. Fee was 0 RWF.",35592207581,"11,800",Payments to Code Holders
01/02/2025,You have received 343136 RWF from Robert Brown (*********683) on your mobile money account at 2025-01-02 14:00:02. Message from sender: . Your new balance:376348 RWF. Financial Transaction Id: 66251081197.,,343136,Incoming Money
01/02/2025,*162*TxId:17841214930*S*Your payment of 322726 RWF to WASAC with token 888931 has been completed at 2025-01-02 14:03:47. Fee was 300 RWF. Your new balance: 53322 RWF . Message: - -. *EN#,,322726,Payments to Code Holders
01/02/2025,"*165*S*3000 RWF transferred to Jane Smith (250790777777) from 36521838 at 2025-01-02 14:10:38 . Fee was: 100 RWF. New balance: 50222 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,3000,Transfers to Mobile Numbers
01/02/2025,"TxId: 48873092706. Your payment of 2,000 RWF to Alex Doe 29339 has been completed at 2025-01-02 14:43:15. Your new balance: 48,222 RWF. Fee was 0 RWF.",48873092706,"2,000",Payments to Code Holders
01/02/2025,"TxId: 56839942126. Your payment of 300 RWF to Linda Green 43036 has been completed at 2025-01-02 14:53:18. Your new balance: 47,922 RWF. Fee was 0 RWF.",56839942126,300,Payments to Code Holders
01/02/2025,"TxId: 82394883480. Your payment of 12,000 RWF to Linda Green 15355 has been completed at 2025-01-02 18:55:32. Your new balance: 35,922 RWF. Fee was 0 RWF.",82394883480,"12,000",Payments to Code Holders
01/02/2025,"*165*S*30000 RWF transferred to Robert Brown (250791666666) from 36521838 at 2025-01-02 19:32:00 . Fee was: 250 RWF. New balance: 5672 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,30000,Transfers to Mobile Numbers
01/02/2025,*113*R*A bank deposit of 10000 RWF has been added to your mobile money account at 2025-01-02 19:39:49. Your NEW BALANCE :15672 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,10000,Incoming Money
01/02/2025,"*165*S*12000 RWF transferred to Alex Doe (250788999999) from 36521838 at 2025-01-02 19:40:16 . Fee was: 250 RWF. New balance: 3422 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,12000,Transfers to Mobile Numbers
01/02/2025,"TxId: 93254937757. Your payment of 1,500 RWF to Linda Green 72867 has been completed at 2025-01-02 20:28:49. Your new balance: 1,922 RWF. Fee was 0 RWF.",93254937757,"1,500",Payments to Code Holders
01/02/2025,*113*R*A bank deposit of 10000 RWF has been added to your mobile money account at 2025-01-02 23:14:15. Your NEW BALANCE :11922 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,10000,Incoming Money
01/02/2025,"*165*S*3600 RWF transferred to Jane Smith (250790777777) from 36521838 at 2025-01-02 23:15:06 . Fee was: 100 RWF. New balance: 8222 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,3600,Transfers to Mobile Numbers
01/03/2025,*162*TxId:17868470140*S*Your payment of 2000 RWF to Airtime with token  has been completed at 2025-01-03 18:56:21. Fee was 0 RWF. Your new balance: 6222 RWF . Message: - -. *EN#,,2000,Payments to Code Holders
01/03/2025,*113*R*A bank deposit of 40000 RWF has been added to your mobile money account at 2025-01-03 20:40:07. Your NEW BALANCE :46222 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,40000,Incoming Money
01/03/2025,"*165*S*15500 RWF transferred to Jane Smith (250790777777) from 36521838 at 2025-01-03 20:40:38 . Fee was: 250 RWF. New balance: 30472 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,15500,Transfers to Mobile Numbers
01/03/2025,"TxId: 31144936614. Your payment of 1,000 RWF to Alex Doe 18193 has been completed at 2025-01-03 21:59:34. Your new balance: 29,472 RWF. Fee was 0 RWF.",31144936614,"1,000",Payments to Code Holders
01/03/2025,"TxId: 47955567230. Your payment of 5,400 RWF to Linda Green 80598 has been completed at 2025-01-03 22:04:05. Your new balance: 24,072 RWF. Fee was 0 RWF.",47955567230,"5,400",Payments to Code Holders
01/04/2025,"TxId: 51461434870. Your payment of 11,000 RWF to Jane Smith 58502 has been completed at 2025-01-04 20:08:40. Your new balance: 13,072 RWF. Fee was 0 RWF.",51461434870,"11,000",Payments to Code Holders
01/04/2025,"*165*S*1000 RWF transferred to Alex Doe (250789888888) from 36521838 at 2025-01-04 21:31:50 . Fee was: 20 RWF. New balance: 12052 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
01/05/2025,"*165*S*5000 RWF transferred to Robert Brown (250789888888) from 36521838 at 2025-01-05 13:33:11 . Fee was: 100 RWF. New balance: 6952 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
01/05/2025,You have received 136135 RWF from Linda Green (*********683) on your mobile money account at 2025-01-05 16:47:28. Message from sender: . Your new balance:143087 RWF. Financial Transaction Id: 31288108568.,,136135,Incoming Money
01/05/2025,"TxId: 26095846303. Your payment of 20,000 RWF to Robert Brown 84840 has been completed at 2025-01-05 16:48:14. Your new balance: 123,087 RWF. Fee was 0 RWF.",26095846303,"20,000",Payments to Code Holders
01/05/2025,"*165*S*1500 RWF transferred to Linda Green (250790777777) from 36521838 at 2025-01-05 17:15:42 . Fee was: 100 RWF. New balance: 121487 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
01/05/2025,"TxId: 29138578472. Your payment of 10,000 RWF to Linda Green 49806 has been completed at 2025-01-05 19:14:53. Your new balance: 111,487 RWF. Fee was 0 RWF.",29138578472,"10,000",Payments to Code Holders
01/05/2025,"TxId: 42047000517. Your payment of 4,000 RWF to Alex Doe 72191 has been completed at 2025-01-05 19:29:35. Your new balance: 107,487 RWF. Fee was 0 RWF.",42047000517,"4,000",Payments to Code Holders
01/06/2025,"TxId: 93141088379. Your payment of 3,500 RWF to Jane Smith 99835 has been completed at 2025-01-06 13:33:20. Your new balance: 103,987 RWF. Fee was 0 RWF.",93141088379,"3,500",Payments to Code Holders
01/06/2025,"*165*S*103000 RWF transferred to Samuel Carter (250789888888) from 36521838 at 2025-01-06 13:36:17 . Fee was: 250 RWF. New balance: 737 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,103000,Transfers to Mobile Numbers
01/06/2025,*113*R*A bank deposit of 30000 RWF has been added to your mobile money account at 2025-01-06 18:49:15. Your NEW BALANCE :30737 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,30000,Incoming Money
01/06/2025,"TxId: 50185533867. Your payment of 1,500 RWF to Samuel Carter 11320 has been completed at 2025-01-06 18:49:55. Your new balance: 29,237 RWF. Fee was 0 RWF.",50185533867,"1,500",Payments to Code Holders
01/06/2025,You have received 74312 RWF from Linda Green (*********683) on your mobile money account at 2025-01-06 20:12:59. Message from sender: . Your new balance:103549 RWF. Financial Transaction Id: 30614825696.,,74312,Incoming Money
01/06/2025,"*165*S*40000 RWF transferred to Robert Brown (250790777777) from 36521838 at 2025-01-06 21:20:35 . Fee was: 250 RWF. New balance: 63299 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,40000,Transfers to Mobile Numbers
01/06/2025,"*165*S*15000 RWF transferred to Samuel Carter (250790777777) from 36521838 at 2025-01-06 21:25:37 . Fee was: 250 RWF. New balance: 48049 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,15000,Transfers to Mobile Numbers
01/06/2025,"*165*S*1500 RWF transferred to Jane Smith (250788999999) from 36521838 at 2025-01-06 21:29:03 . Fee was: 100 RWF. New balance: 46449 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
01/07/2025,"TxId: 12490495576. Your payment of 10,000 RWF to Linda Green 27044 has been completed at 2025-01-07 00:00:41. Your new balance: 36,449 RWF. Fee was 0 RWF.",12490495576,"10,000",Payments to Code Holders
01/07/2025,"*165*S*12000 RWF transferred to Samuel Carter (250789888888) from 36521838 at 2025-01-07 15:13:52 . Fee was: 250 RWF. New balance: 24199 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,12000,Transfers to Mobile Numbers
01/07/2025,"TxId: 64907673038. Your payment of 2,500 RWF to Samuel Carter 11135 has been completed at 2025-01-07 18:45:01. Your new balance: 21,699 RWF. Fee was 0 RWF.",64907673038,"2,500",Payments to Code Holders
01/07/2025,"TxId: 32539170420. Your payment of 200 RWF to Jane Smith 71988 has been completed at 2025-01-07 19:10:37. Your new balance: 21,499 RWF. Fee was 0 RWF.",32539170420,200,Payments to Code Holders
01/07/2025,"*165*S*4000 RWF transferred to Jane Smith (250790777777) from 36521838 at 2025-01-07 20:08:20 . Fee was: 100 RWF. New balance: 17399 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,4000,Transfers to Mobile Numbers
01/08/2025,"TxId: 78103204977. Your payment of 3,500 RWF to Samuel Carter 91424 has been completed at 2025-01-08 09:14:53. Your new balance: 13,899 RWF. Fee was 0 RWF.",78103204977,"3,500",Payments to Code Holders
01/08/2025,"TxId: 31387192219. Your payment of 4,000 RWF to Robert Brown 27045 has been completed at 2025-01-08 13:01:15. Your new balance: 9,899 RWF. Fee was 0 RWF.",31387192219,"4,000",Payments to Code Holders
01/08/2025,"TxId: 57476994247. Your payment of 7,000 RWF to Linda Green 29089 has been completed at 2025-01-08 13:37:13. Your new balance: 2,899 RWF. Fee was 0 RWF.",57476994247,"7,000",Payments to Code Holders
01/08/2025,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2025-01-08 22:10:26. Your NEW BALANCE :52899 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
01/08/2025,"*165*S*4400 RWF transferred to Samuel Carter (250788999999) from 36521838 at 2025-01-08 22:11:13 . Fee was: 100 RWF. New balance: 48399 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,4400,Transfers to Mobile Numbers
01/08/2025,"TxId: 98632277447. Your payment of 32,400 RWF to Samuel Carter 39639 has been completed at 2025-01-08 23:39:35. Your new balance: 15,999 RWF. Fee was 0 RWF.",98632277447,"32,400",Payments to Code Holders
01/09/2025,"TxId: 40588162053. Your payment of 3,800 RWF to Robert Brown 18304 has been completed at 2025-01-09 13:13:37. Your new balance: 12,199 RWF. Fee was 0 RWF.",40588162053,"3,800",Payments to Code Holders
01/09/2025,You have received 136044 RWF from Robert Brown (*********683) on your mobile money account at 2025-01-09 19:59:47. Message from sender: . Your new balance:148243 RWF. Financial Transaction Id: 29067172393.,,136044,Incoming Money
01/09/2025,"*165*S*80000 RWF transferred to Samuel Carter (250788999999) from 36521838 at 2025-01-09 20:00:22 . Fee was: 250 RWF. New balance: 67993 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,80000,Transfers to Mobile Numbers
01/09/2025,"TxId: 45609632088. Your payment of 1,500 RWF to Alex Doe 73508 has been completed at 2025-01-09 20:47:02. Your new balance: 66,493 RWF. Fee was 0 RWF.",45609632088,"1,500",Payments to Code Holders
01/09/2025,"TxId: 85530195772. Your payment of 8,500 RWF to Alex Doe 65461 has been completed at 2025-01-09 23:08:57. Your new balance: 57,993 RWF. Fee was 0 RWF.",85530195772,"8,500",Payments to Code Holders
01/10/2025,"*165*S*5000 RWF transferred to Jane Smith (250791666666) from 36521838 at 2025-01-10 12:55:56 . Fee was: 100 RWF. New balance: 52893 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
01/10/2025,"TxId: 44937760731. Your payment of 3,000 RWF to Alex Doe 19217 has been completed at 2025-01-10 14:22:41. Your new balance: 49,893 RWF. Fee was 0 RWF.",44937760731,"3,000",Payments to Code Holders
01/10/2025,"TxId: 65965699498. Your payment of 1,500 RWF to Linda Green 22825 has been completed at 2025-01-10 19:43:53. Your new balance: 48,393 RWF. Fee was 0 RWF.",65965699498,"1,500",Payments to Code Holders
01/10/2025,You have received 8000 RWF from Robert Brown (*********711) on your mobile money account at 2025-01-10 21:40:23. Message from sender: . Your new balance:56393 RWF. Financial Transaction Id: 81626212197.,,8000,Incoming Money
01/10/2025,"TxId: 22829152838. Your payment of 32,500 RWF to Jane Smith 12770 has been completed at 2025-01-10 21:41:23. Your new balance: 23,893 RWF. Fee was 0 RWF.",22829152838,"32,500",Payments to Code Holders
01/10/2025,"*165*S*1000 RWF transferred to Robert Brown (250790777777) from 36521838 at 2025-01-10 21:44:04 . Fee was: 20 RWF. New balance: 22873 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
01/12/2025,"*164*S*Y'ello,A transaction of 5000 RWF by Data Bundle MTN on your MOMO account was successfully completed at 2025-01-12 14:20:37. Message from debit receiver: . Your new balance:17873 RWF. Fee was 0 RWF. Financial Transaction Id: 18044804543. External Transaction Id: 17366843252778824.*EN#",,5000,Transfers to Mobile Numbers
01/12/2025,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2025-01-12 18:29:25. Your NEW BALANCE :67873 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
01/12/2025,"TxId: 52225700417. Your payment of 31,000 RWF to Linda Green 29282 has been completed at 2025-01-12 18:29:48. Your new balance: 36,873 RWF. Fee was 0 RWF.",52225700417,"31,000",Payments to Code Holders
01/13/2025,"*165*S*4000 RWF transferred to Samuel Carter (250791666666) from 36521838 at 2025-01-13 13:32:12 . Fee was: 100 RWF. New balance: 32773 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,4000,Transfers to Mobile Numbers
01/13/2025,"TxId: 31581671113. Your payment of 10,000 RWF to Jane Smith 97571 has been completed at 2025-01-13 14:22:39. Your new balance: 22,773 RWF. Fee was 0 RWF.",31581671113,"10,000",Payments to Code Holders
01/13/2025,You have received 964177 RWF from Jane Smith (*********683) on your mobile money account at 2025-01-13 14:40:42. Message from sender: . Your new balance:986950 RWF. Financial Transaction Id: 88289015616.,,964177,Incoming Money
01/13/2025,*162*TxId:18064613724*S*Your payment of 3000 RWF to Bundles and Packs with token  has been completed at 2025-01-13 14:42:09. Fee was 0 RWF. Your new balance: 983950 RWF . Message: - -. *EN#,,3000,Payments to Code Holders
01/13/2025,"Yello!Umaze kugura 3000Frw=2500Mins+100SMS igura 3,000 RWF",,"3,000",Internet and Voice Bundle Purchases
01/13/2025,"*165*S*5000 RWF transferred to Linda Green (250790777777) from 36521838 at 2025-01-13 14:46:56 . Fee was: 100 RWF. New balance: 978850 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
01/13/2025,"*165*S*820000 RWF transferred to Jane Smith (250790777777) from 36521838 at 2025-01-13 14:47:32 . Fee was: 1500 RWF. New balance: 157350 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,820000,Transfers to Mobile Numbers
01/13/2025,"TxId: 33961366964. Your payment of 35,300 RWF to Jane Smith 23980 has been completed at 2025-01-13 20:22:16. Your new balance: 122,050 RWF. Fee was 0 RWF.",33961366964,"35,300",Payments to Code Holders
01/14/2025,"*165*S*20000 RWF transferred to Jane Smith (250789888888) from 36521838 at 2025-01-14 12:16:45 . Fee was: 250 RWF. New balance: 101800 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,20000,Transfers to Mobile Numbers
01/14/2025,"TxId: 36439238929. Your payment of 3,800 RWF to Jane Smith 46055 has been completed at 2025-01-14 13:02:52. Your new balance: 98,000 RWF. Fee was 0 RWF.",36439238929,"3,800",Payments to Code Holders
01/14/2025,"*164*S*Y'ello,A transaction of 10000 RWF by Data Bundle MTN on your MOMO account was successfully completed at 2025-01-14 17:29:36. Message from debit receiver: . Your new balance:88000 RWF. Fee was 0 RWF. Financial Transaction Id: 18087757600. External Transaction Id: 17368685383021954.*EN#",,10000,Transfers to Mobile Numbers
01/14/2025,"TxId: 30801532894. Your payment of 1,000 RWF to Jane Smith 61758 has been completed at 2025-01-14 20:08:44. Your new balance: 87,000 RWF. Fee was 0 RWF.",30801532894,"1,000",Payments to Code Holders
01/14/2025,"TxId: 55109401801. Your payment of 14,500 RWF to Samuel Carter 39233 has been completed at 2025-01-14 21:25:51. Your new balance: 72,500 RWF. Fee was 0 RWF.",55109401801,"14,500",Payments to Code Holders
01/15/2025,"*165*S*8000 RWF transferred to Samuel Carter (250791666666) from 36521838 at 2025-01-15 13:51:46 . Fee was: 100 RWF. New balance: 64400 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,8000,Transfers to Mobile Numbers
01/15/2025,"*165*S*6000 RWF transferred to Jane Smith (250788999999) from 36521838 at 2025-01-15 17:21:35 . Fee was: 100 RWF. New balance: 58300 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,6000,Transfers to Mobile Numbers
01/15/2025,"TxId: 26811810649. Your payment of 27,000 RWF to Robert Brown 60033 has been completed at 2025-01-15 20:26:12. Your new balance: 31,300 RWF. Fee was 0 RWF.",26811810649,"27,000",Payments to Code Holders
01/15/2025,"TxId: 51350491173. Your payment of 1,500 RWF to Samuel Carter 58769 has been completed at 2025-01-15 20:34:58. Your new balance: 29,800 RWF. Fee was 0 RWF.",51350491173,"1,500",Payments to Code Holders
